nama_dosen,bidang,article_id,judul,authors,link_artikel,nama_jurnal,tahun,citation
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,ZuybSZzF8UAC,Analysis and Design of Coil Rolling Machines on Robot Solenoids using Macroergonomic MEAD and REBA Based on Arduino Microcontroller,"I Sukendar, B Arifin, FS Addin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:ZuybSZzF8UAC,"International Journal of Education, Science, Technology, and Engineering …, 2020",2020,5
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,86PQX7AUzd4C,Analysis and Design of Coil Rolling Machines on Robot Solenoids using Macroergonomic Analysis Method and Design (MEAD) and Rapid Entire Body Assessment (REBA) Based on Arduino …,"I Sukendar, B Arifin, F Addin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:86PQX7AUzd4C,"International Journal of Education, Science, Technology, and Engineering 3 …, 2020",2020,5
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,ye4kPcJQO24C,Rancang Bangun Alat Ukur Debit Air Jarak Jauh Berbasis Arduino,"I Maulana, M Khosyiâ, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:ye4kPcJQO24C,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2019",2019,5
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,J-pR_7NvFogC,Solution for Vehicles Noise Cancellation With Modification of LMS Adaptive Algorithm,"SAD Prasetyowati, B Arifin, ENB Susila",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:J-pR_7NvFogC,"International Journal on Computer Science and Engineering 4 (5), 929, 2012",2012,5
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,LjlpjdlvIbIC,Load Effect on Switched Reluctance Motor Using Hysteresis Current and Voltage Control,"AA Nugroho, M Khosyi'in, B Arifin, BY Suprapto, M Haddin, Z Nawawi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:LjlpjdlvIbIC,"2021 8th International Conference on Electrical Engineering, Computer …, 2021",2021,4
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,xtoqd-5pKcoC,PID-MPSO Based Dual Axis System Design for Sun Tracking Control,"MK Arya Sula Cakra Buana, Bustanul Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:xtoqd-5pKcoC,"International Journal of Scientific Engineering and Science (IJSES) 8 (7 …, 2024",2024,3
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,L7CI7m0gUJcC,Rancang Bangun Kapal Pengukur Volume Sedimen dengan Algoritma PID,"MK Faza, SAD Prasetyowati, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:L7CI7m0gUJcC,"Aviation Electronics, Information Technology, Telecommunications …, 2023",2023,3
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,hkOj_22Ku90C,Analisis Korelasi Dan Spektrum Data Suara Genset Untuk Peredaman Bising,"SAD Prasetyowati, B Arifin, AA Nugroho",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:hkOj_22Ku90C,"Majalah Ilmiah Momentum 15 (1), 2019",2019,3
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,gsN89kCJA0AC,Dc motor control using type-2 fuzzy logic controller,"B Arifin, AA Nugroho, BY Suprapto, SAD Prasetyowati, Z Nawawi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:gsN89kCJA0AC,"2023 10th International Conference on Electrical Engineering, Computer …, 2023",2023,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,TIZ-Mc8IlK0C,Real Time System Handling Using Multi Fixed Weight Artificial Neural Network,"EN Budisusila, AD Prasetyowati, B Arifin, BY Suprapto, M Khosyi’in, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:TIZ-Mc8IlK0C,"2023 10th International Conference on Electrical Engineering, Computer …, 2023",2023,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,EYYDruWGBe4C,Rancang Bangun Robot Humanoid Penari Untuk Berjalan Pada Lantai Berundak,"Nikmatul Azizah, Bustanul Arifin, Eka Nuryanto Budisusila",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:EYYDruWGBe4C,"JTEIN: Jurnal Teknik Elektro Indonesia 2 (Vol 4), 555-565, 2023",2023,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,zLWjf1WUPmwC,Revitalisasi Instalasi Sound System Musala Al-Jamil Kelurahan Pedurungan Tengah Kecamatan Pedurungan Kota Semarang,"EN Budisusila, M Khosyi'in, B Arifin, AA Nugroho",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:zLWjf1WUPmwC,"JPPM (Jurnal Pengabdian dan Pemberdayaan Masyarakat), 31-36, 2023",2023,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,ZfRJV9d4-WMC,Exploration of Generator Noise Cancelling Using Least Mean Square Algorithm,"SAD Prasetyowati, B Arifin, AA Nugroho, M Khosyi’in",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:ZfRJV9d4-WMC,"Journal of Electrical Technology UMY 6 (1), 22-32, 2022",2022,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,evX43VCCuoAC,Kontrol Mesin Seasoning Dengan PLC Delta DVP-SA2,"P Khoriyanto, A Suprajitno, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:evX43VCCuoAC,"Journal of Electrical Engineering and Computer (JEECOM) 4 (1), 7-12, 2022",2022,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,kh2fBNsKQNwC,Analisa Penerapan Kantor Pintar Berbasis IoT dengan AQARA,"M Pranata, B Arifin, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:kh2fBNsKQNwC,"Jurnal Ilmiah Sultan Agung 1 (1), 56-69, 2022",2022,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,0KyAp5RtaNEC,RANCANG BANGUN PENGENDALIAN TEGANGAN MENGGUNAKAN KONTROL PID-ARDUINO PADA PROTOTIPE MINI PLANT MIKROHIDRO,"BA Dedi Nugroho, Dirga Wahyu Prasetyo",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:0KyAp5RtaNEC,"Tesla Jurnal Teknik Elektro 24 (2), 101-115, 2021",2021,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,Y5dfb0dijaUC,Prediksi Arah Datang Bola Menggunakan Kalman Filter Pada Robot Kiper Sepakbola,"D Daniyah, B Arifin, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:Y5dfb0dijaUC,"Transmisi: Jurnal Ilmiah Teknik Elektro 22 (2), 56-61, 2020",2020,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,N5tVd3kTz84C,A position controller model on color-based object tracking using fuzzy logic,"BC Wibowo, IMI Subroto, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:N5tVd3kTz84C,"IOP Conference Series: Materials Science and Engineering 190 (1), 012003, 2017",2017,2
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,YohjEiUPhakC,Performance Enhancement of Electric Power Steering: A Review,"B Arifin, AA Nugroho",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:YohjEiUPhakC,"2024 11th International Conference on Electrical Engineering, Computer …, 2024",2024,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,_axFR9aDTf0C,Advanced Artificial Neural Network for Steering and Braking Control of Autonomous Electric Vehicle,"EN Budisusila, SAD Prasetyowati, B Arifin, M Khosyi’in, AA Nugroho, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:_axFR9aDTf0C,"International Journal of Electrical and Electronics Research 12 (3), 870-880, 2024",2024,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,2KloaMYe4IUC,PROTOTIPE PENGAMAN KOTAK PENYIMPANAN BERBASIS ARDUINO,A Sulistiono,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:2KloaMYe4IUC,"Universitas Islam Sultan Agung, 2022",2022,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,bnK-pcrLprsC,Kendali Sistem Pengabutan Berbasis Sprinkler Dengan Mikrokontroler Atmega-8,"B Arifin, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:bnK-pcrLprsC,"Media Elektrika 14 (1), 32, 2021",2021,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,WA5NYHcadZ8C,DC Motor Control Using Laboratory Virtual Instrumentation Engineering Workbench,"B Arifin, EN Budisusila",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:WA5NYHcadZ8C,"Angkasa: Jurnal Ilmiah Bidang Teknologi 12 (2), 195-202, 2020",2020,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,WqliGbK-hY8C,Prototype Pengatur Kecepatan Blower Pengering Rol Tinta Menggunakan Bluetooth dengan Kendali Smartphone,"FK Setyawan, B Arifin, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:WqliGbK-hY8C,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2020",2020,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,tkaPQYYpVKoC,Monitoring dan Pengendali Banjir pada Rumah Pompa PRPP Jawa Tengah,"BJ Saputra, WA Saputra, B Arifin, LO Abriaman, L Lubna",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:tkaPQYYpVKoC,"SENS, 2015",2015,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,wbdj-CoPYUoC,PERBANDINGAN ALGORITMA FLOODFILL DAN DJIKSTRA’S PADA MAZE MAPPING UNTUK ROBOT LINE FOLLOWER,"AS Utomo, SAD Prasetyowati, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:wbdj-CoPYUoC,"Prosiding SNST Fakultas Teknik 1 (1), 2015",2015,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,kRWSkSYxWN8C,Aplikasi Sensor Pir Untuk Sistem Keamanan Rumah Tinggal Dengan Menggunakan Dua Pemancar Wireless,"AY Yuhana, B Arifin, M Khosyiâ",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:kRWSkSYxWN8C,"Prosiding Sains Nasional dan Teknologi 1 (1), 2015",2015,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,_Qo2XoVZTnwC,Pengendalian Motor DC dengan Menggunakan Logika Fuzzy,B Arifin,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:_Qo2XoVZTnwC,"Jurnal Transistor 5 (1), 21-30, 2012",2012,1
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,6ZxmRoH8BuwC,Rancang Bangun Aplikasi Sistem Pakar Berbasis Forward Chaining Untuk Mendeteksi Kerusakan Pada Alat Kesehatan Patient Monitor,"H Febrian, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:6ZxmRoH8BuwC,"Jurnal Teknik Informatika UNIKA Santo Thomas, 217-226, 2025",2025,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,DUooU5lO8OsC,Monitoring Udara Berbasis Internet Of Things Dengan Metode Proportional Integral Derivative (PID) Untuk Kendali Tekanan Pada Ruang Operasi Di Rumah Sakit,"DA Prabowo, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:DUooU5lO8OsC,"Jurnal Teknik Informatika UNIKA Santo Thomas, 203-216, 2025",2025,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,XvxMoLDsR5gC,Review of Sedimentation Handling Strategies and Measurement Methods,"B Arifin, SAD Prasetyowati, AA Nugroho",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:XvxMoLDsR5gC,"IOP Conference Series: Earth and Environmental Science 1543 (1), 012030, 2025",2025,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,_FM0Bhl9EiAC,Pelatihan Pemrograman Mikrokontroler bagi Siswa Madrasah Aliyah Negeri 1 Kota Semarang,"B Arifin, AA Nugroho",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:_FM0Bhl9EiAC,"I-Com: Indonesian Community Journal 5 (2), 887-893, 2025",2025,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,sNmaIFBj_lkC,PENERAPAN METODE PEMBELAJARAN MARKET PLACE ACTIVITY UNTUK MENINGKATKAN KEMAMPUAN KOMUNIKASI SISWA PADA MATA PELAJARAN IPAS DI KELAS IV SD ISLAM AS-SHOFA PEKANBARU,B ARIFIN,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:sNmaIFBj_lkC,"UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM RIAU, 2025",2025,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,4hFrxpcac9AC,MENGGALI HUKUM ISLAM DALAM ERA DIGITAL,"MN Husen, F Naya, M Arifin, SI Hamzah, R Basri, NW Adityarani, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:4hFrxpcac9AC,"Duta Sains Indonesia, 2025",2025,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,a9-T7VOCCH8C,PID Tuning on Sediment Detection Boat Using Simulink,"MK Hardiansyah, SAD Prasetyowati, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:a9-T7VOCCH8C,,2025,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,PVjk1bu6vJQC,Prototype of Non-Contact Clinical Thermometer  Calibrator Device Using Mamdani Fuzzy Logic  Control System,"F Dewantoro, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:PVjk1bu6vJQC,"International Journal of Scientific Engineering and Science 8 (9), 1-5, 2024",2024,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,bz8QjSJIRt4C,Flood Early Warning System Based on Firebase Platform and Internet of Things,"S Nurhadiyono, EN Budisusila, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:bz8QjSJIRt4C,"Journal of Telematics and Informatics 12 (1), 2024",2024,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,ML0RJ9NH7IQC,Pemasangan Meter Penerangan Jalan Umum Dusun Seturun Desa Manggihan untuk Mengurangi PJU Ilegal,"AA Nugroho, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:ML0RJ9NH7IQC,"Indonesian Journal of Community Services 5 (1), 12-19, 2023",2023,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,M7yex6snE4oC,Peramalan Data Pengukuran Pergeseran Tanah Jalur Kereta Api Menggunakan Metode Fuzzy Time Series,"B Listy Hartisa, A., Suprajitno, A., & Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:M7yex6snE4oC,"Jurnal Perkeretaapian Indonesia (Indonesian Railway Journal). 6 (https …, 2022",2022,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,eq2jaN3J8jMC,Optimum Switching Angle of Switched Reluctance Motor Using Response Surface Methodology,"AA Nugroho, M Khosyi'in, B Arifin, BY Suprapto, M Haddin, Z Nawawi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:eq2jaN3J8jMC,"Indonesian Journal of Electrical Engineering and Informatics (IJEEI) 9 (4 …, 2021",2021,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,5awf1xo2G04C,Implementasi Metode Pencari Jalur Terpendek Pada Robot Penjejak Garis Pola Labirin,"MN Fikri, E Nuyanto, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:5awf1xo2G04C,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2019",2019,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,eMMeJKvmdy0C,PENGHITUNG JUMLAH ORANG DALAM RUANG DENGAN SENSOR INFRAMERAH DAN MODUL LCD TFT SEBAGAI DISPLAY,"B Arifin, EN Budisusila, A Cahyadi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:eMMeJKvmdy0C,"Prosiding SNST Fakultas Teknik 1 (1), 2018",2018,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,V3AGJWp-ZtQC,Jaringan Sensor Wireless pada Gedung dengan Menggunakan Xbee Seri-2,"B Arifin, M Khosyi’in, F Ilham",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:V3AGJWp-ZtQC,"Prosiding Sentrinov (Seminar Nasional Terapan Riset Inovatif) 3 (1), TI86-TI97, 2017",2017,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,1qzjygNMrQYC,Application of HOG Algorithm for Automated Room Control System,"ND Setiyawan, S Alifah, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:1qzjygNMrQYC,"Journal of Telematics and Informatics 5 (1), 10-21, 2017",2017,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,4fGpz3EwCPoC,Dilema Pendekatan Struktural untuk Pemulihan Ekonomi,B Arifin,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:4fGpz3EwCPoC,"Universitas Komputer Indonesia, 2012",2012,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,umqufdRvDiIC,IMPLEMENTASI MATERI PENDIDIKAN AGAMA ISLAM DALAM PENINGKATAN DISIPLIN DAN BUDI PEKERTI PADA SISWA SD MUHAMMADIYAH SIDOREJO TEGALSARI SEMIN KABUPATEN GUNUNGKIDUL TAHUN AJARAN …,B ARIFIN,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:umqufdRvDiIC,"FAI UMY, 2011",2011,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,tOudhMTPpwUC,APLIKASI MIKROKONTROLER AT89S52 UNTUK KOMPAS DIGITAL,B Arifin,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:tOudhMTPpwUC,"TELKOMNIKA (Telecommunication Computing Electronics and Control) 5 (3), 145-152, 2007",2007,
"Dr. Bustanul Arifin, ST, MT",Teknik Elektro,GtLg2Ama23sC,Pengenalan Implementasi Mikrokontroler Arduino kepada Siswa SMK Pembangunan Nasional Purwodadi Grobogan,"EN Budisusila, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=kxQ1hjkAAAAJ&pagesize=100&citation_for_view=kxQ1hjkAAAAJ:GtLg2Ama23sC,"Indonesian Journal of Community Services 7 (1), 60-67, 0",,
"Prof. Dr. Sri Artini Dwi Prasetyowati, MSi",Teknik Elektro,M3ejUd6NZC8C,The lateral control of autonomous vehicles: A review,"B Arifin, BY Suprapto, SAD Prasetyowati, Z Nawawi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=MePXtmAAAAAJ&pagesize=100&citation_for_view=MePXtmAAAAAJ:M3ejUd6NZC8C,"2019 international conference on electrical engineering and computer science …, 2019",2019,32
"Prof. Dr. Sri Artini Dwi Prasetyowati, MSi",Teknik Elektro,e5wmG9Sq2KIC,Steering control in electric power steering autonomous vehicle using type-2 fuzzy logic control and PI control,"B Arifin, BY Suprapto, SAD Prasetyowati, Z Nawawi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=MePXtmAAAAAJ&pagesize=100&citation_for_view=MePXtmAAAAAJ:e5wmG9Sq2KIC,"World electric vehicle journal 13 (3), 53, 2022",2022,31
"Prof. Dr. Sri Artini Dwi Prasetyowati, MSi",Teknik Elektro,QIV2ME_5wuYC,Artificial neural network algorithm for autonomous vehicle ultrasonic multi-sensor system,"EN Budisusila, B Arifin, SAD Prasetyowati, BY Suprapto, Z Nawawi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=MePXtmAAAAAJ&pagesize=100&citation_for_view=MePXtmAAAAAJ:QIV2ME_5wuYC,"2020 10th Electrical Power, Electronics, Communications, Controls and …, 2020",2020,24
"Prof. Dr. Sri Artini Dwi Prasetyowati, MSi",Teknik Elektro,MXK_kJrjxJIC,Review and design of gps-rfid localization for autonomous vehicle navigation,"M Khosyi'in, SAD Prasetyowati, Z Nawawi, BY Suprapto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=MePXtmAAAAAJ&pagesize=100&citation_for_view=MePXtmAAAAAJ:MXK_kJrjxJIC,"Proceedings of the 2019 2nd International Conference on Electronics and …, 2019",2019,14
"Prof. Dr. Sri Artini Dwi Prasetyowati, MSi",Teknik Elektro,RHpTSmoSYBkC,Dataset feasibility analysis method based on enhanced adaptive LMS method with Min-max normalization and fuzzy intuitive sets,"SAD Prasetyowati, M Ismail, EN Budisusila, DRIM Setiadi, MH Purnomo",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=MePXtmAAAAAJ&pagesize=100&citation_for_view=MePXtmAAAAAJ:RHpTSmoSYBkC,"International Journal on Electrical Engineering and Informatics 14 (1), 55-75, 2022",2022,13
"Prof. Dr. Sri Artini Dwi Prasetyowati, MSi",Teknik Elektro,TQgYirikUcIC,Review of method for system identification on motors,"B Arifin, AA Nugroho, BY Suprapto, SAD Prasetyowati, Z Nawawi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=MePXtmAAAAAJ&pagesize=100&citation_for_view=MePXtmAAAAAJ:TQgYirikUcIC,"2021 8th International Conference on Electrical Engineering, Computer …, 2021",2021,12
"Prof. Dr. Sri Artini Dwi Prasetyowati, MSi",Teknik Elektro,R3hNpaxXUhUC,Ultrasonic multi-sensor detection patterns on autonomous vehicles using data stream method,"EN Budisusila, M Khosyi'in, SAD Prasetyowati, BY Suprapto, Z Nawawi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=MePXtmAAAAAJ&pagesize=100&citation_for_view=MePXtmAAAAAJ:R3hNpaxXUhUC,"2021 8th International Conference on Electrical Engineering, Computer …, 2021",2021,10
